video_id,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4,action,lemma,lemma_id
3828379201,1867,640,480,how did the boy in blue help the girl in white wear her shoe？,3,9,CH,support,shakes it,spread his arms out,put it down in front,jump,put,put,160
10163913366,481,640,360,why is the boy with jacket holding helmet in his hands,0,1,CW,used for safety during game,dangerous sport,practising fight,protection,skateboarding,holding,hold,4
4272752509,737,352,288,why did the baby touch his knees,2,0,CW,enjoying the touch,to crawl,resting,learn to crawl,support,touch,touch,154
4946916131,396,640,360,why did the cat turn around in the middle,3,3,CW,follow toy,trying to reach the height,yawn,go near camera,change playing position,turn,turn,157
5612417858,2645,640,426,why is the lady holding baby in her hand,4,0,CW,position for photo,help baby stand up,supervise baby,baby is crying,carrying her,holding,hold,4
4640777780,2221,640,360,how was the ball being passed to the girl,2,7,CH,using a machine,push her at the back,thrown,follow a routine,running after each other,thrown,throw,143
5976613642,714,320,240,why was the girl looking down in the middle of the video,0,4,CW,observing the toy,to touch the dog,dance,to find something on floor,feeling upset,looking,look,28
12681261204,401,640,360,why did the boy smile at the camera after he stopped spinning,4,5,CW,he missed a beat,find baby cute,amused,playing,the camera panned up to him,smile,smile,144
4293829251,2476,640,480,why does the baby crawl to the place where the person pointed at,2,4,CW,bottle,lady on the sofa,wants to catch finger,get the toy,pram,pointed,point,147
4745820654,2021,640,360,why are the cats constantly touching each other,1,8,CW,fight with dog,playing,watching the adult,likes the person,change sitting position,touching,touch,154
3163478364,793,640,480,how did the girl hit the ball,1,0,CH,with her hands,swing the club,using a laddle,shake with her leg,using sticks,swing,swing,136
10798608136,1620,640,480,what did the people do after they stepped onto the ledge,2,1,TN,talks to the lady,try to open the item,put down wreath,practice another move,walk away,stepped,step,103
6366910351,1440,640,360,why did the boy approach the lady with his branches after fiddling with them for awhile,0,4,CW,show her,poke lady with branches,want to disturb lady,can not find his toy,got distracted,approach,approach,148
3512107459,824,640,480,how did the ladies check that there are no vehicles before dashing across the road,2,3,CH,holds on to the girl,walk carefully,look left and right,wear sunglasses,horse,look,look,28
10404575853,1916,640,480,why are both boys only wearing shorts,2,6,CW,its hot inside,to keep it dry,bathing,changing his clothes,hot sun,wearing,wear,5
4852236710,1303,640,480,how does the woman in white get up the hill,3,5,CH,move slowly,nod her head,telling her instructions,walk while pushing baby s bicycle,crossed arms,walk,walk,159
3999324219,366,480,640,why did the lady stretch out her hands towards the girl at the front of the video,4,7,CW,fidgeting around,take balloon away from baby,drag the red box,crying,to carry baby,stretch,stretch,92
3054802852,1054,640,480,how did the man in black make music with the guitar,2,6,CH,sitting on chair,drum sticks,strumming,the band,moving her hands,strumming,strum,64
5793171936,859,640,480,what does the blonde girl do after twisting her hands at the beginning,0,5,TN,put it on her head,takes a toy,put hands on her side,turn away from camera,move to her left,twisting,twist,6
5626014506,697,640,362,why did the person in front continuously talk to the person on the bike,0,2,CW,cheer him on,prevent splashing,warn him of danger,tell him directions,having a conversation,talk,talk,126
3721832045,1411,320,240,why did the lady sit down next to the big bird,3,0,CW,laughing,keep clean,play with the dog,feed it,oversee them,sit,sit,78
4507436121,2154,640,428,why is the boy spinning around on the floor,2,0,CW,drinking water,more space to work,boy is playing,mop the floor,eat food,spinning,spin,97
3594663176,1545,640,480,why did the black dog shake its body after rolling on the ground for a few times,2,2,CW,wants to play,rest,focus,to clear snow from body,want more caress,shake,shake,140
4824967007,993,640,360,what did the man in blue do after he showed his face in the video,2,9,TN,playing with sand,ducks,points camera to people behind,jump down the waterfall,picked up his drink,showed,show,12
4177168857,1389,360,480,what does the baby do after pushing the man s face away,2,5,TN,pick up objects and place it in cup,bounce up and down,grab man s face and hair,wait for baby to come back,cry again,pushing,push,151
12843838795,4454,640,360,why is the person coming down from the helicopter,0,0,CW,save the person on the ice,wants to use laptop,it started moving away in air,direct the plane,find food,coming,come,135
4847938096,1095,640,360,why is the man in blue looking down onto his phone,1,4,CW,taking photo,looking for directions,texting,talking over the phone,fixing his phone,looking,look,28
2594144360,1091,640,480,what does the man in black do after the baby falls down,2,9,TN,let go of boy s hand,pass on the arrows,carry baby up,nothing,stand up,falls,fall,127
3344241741,920,640,480,why did the man hold on to the float as the child was trying to pull the star down,3,9,CW,to touch water,for fun,breathe,ensure baby dont fall,to touch the sandals,hold,hold,4
3031126997,718,500,375,what happens to the girl after the man put her back on the ground,4,10,TN,look at her hands,stands up again,get up,sit down,she falls down,put,put,160
6692047909,603,640,360,why is the man s head turned behind at the start,3,0,CW,performing acts,got off the boat,to get something,looking at the desktop,look at guitar,turned,turn,157
4177209443,2697,640,360,what does the man do after reaching to the other end of the table at the end,3,8,TN,drink,happy,cross over his right hand,play with the dj control,pick up something,reaching,reach,150
7908066554,1293,640,360,what did the girl in white do after standing up in the middle,4,3,TN,hide and came out posing,stand and wait,look to the left,look into camera,kneel down,standing,stand,158
12681261204,401,640,360,why did the boy put his hands on his legs when he squat down,2,9,CW,pick up ball,lean on the man,as support,stabilise himself,touch sand water,put,put,160
2446704882,947,500,375,why did the youngest child walk away after dancing,3,3,CW,act that she hit him,freestyle,repeat the route again,attracted by the toys,distracted,walk,walk,159
12882038053,861,640,1138,why did the baby put the black thing on the table in his mouth at the end,3,2,CW,lady puts on it,food dropped on table,enjoying the view,eat,it wanted to climb up,put,put,160
6592605125,1087,640,360,what does the man in white do after sitting on the green cushion at the end,0,7,TN,roll off,throw balloon into hoop,turns to look at the lady,playing the drum,touch his nose,sitting,sit,78
6818400710,960,640,360,why did the children stand up near the middle,3,0,CW,talking to her,seeing the insects,time to take their bags,dancing,supported by lady,stand,stand,158
4810871515,1253,640,360,why did the boy put his headphone back on after taking them out,3,5,CW,listen to the music,chase the ball,done taking photos,continue watching the show,distracted,put,put,160
2615681431,729,640,480,why does the man wearing hat look around while walking,2,6,CW,go somewhere else,check on child,curious,to hold the gun,part of the attire,wearing,wear,5
5504570766,1355,640,480,how did the man show affection to the rabbit before he carried it up,4,7,CH,no reaction,tease with its nose,lift rabbit up and down,give the rabbit food,touched the rabbit,touched,touch,154
11841865713,675,320,240,why was the baby wrapped fully in a big towel,3,0,CW,newly folded,cold weather,came from womb,keep warm,cover baby while sleeping,wrapped,wrap,54
3356104811,1629,640,480,why does the woman in bob hair cut not hold onto the lantern,1,0,CW,sleeping,no space,test if baby can stand,look at the side,focus on singing,cut,cut,87
2498105674,1392,320,240,how did the man in black jump into the water,2,9,CH,with his hands above his head,holds on to it,jumped high,put his hands up,use oxygen tank,jumped,jump,153
6786086812,1958,320,240,what does the dog do after lying for a while at the end,4,8,TN,get back up,pick up something else,sniff the bag and the wire,lie down,run after cat,lying,lie,57
7040928501,798,640,360,what did the man do after he held the hands of the girl in white,3,9,TN,turn her back towards him,run towards the camera,point to dog,make her touch the baby in pink,blow candle,held,hold,4
3124632694,578,320,240,how were the two boys transported down the slope,4,0,CH,cycle,walked up,raise his hands,running,on sled,sled,sled,15
4766353463,409,640,480,why does the person hold a watch when looking at the train,2,2,CW,play with girl,show to the lady,check the time,let the baby look at it,move to the closest door,hold,hold,4
8586034772,1908,640,1138,why did the adult remove the candle from the cupcake after the candle was blown,1,0,CW,adjust the candles again,for girl to eat cake,adjst the cake,go get another drink,check the drink,remove,remove,129
3082591243,1893,640,360,why does the boy lie down in front of the baby several times throughout the video,0,3,CW,attract baby s attention,distracted by the camera man,play with them,check for any reaction,fidgeting,lie,lie,57
5561454050,720,640,1138,why did the baby grab the toy in front of him at the start,2,0,CW,chew,want to eat it,play,cry,angry,grab,grab,86
